mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
219849000,Power-driven vessel pushing ahead or towing alongside,7.6,268.0,269.0,Tug,20.0,130.0,6.3
219849000,Power-driven vessel pushing ahead or towing alongside,7.7,270.0,271.0,Tug,20.0,130.0,6.3
209657000,Under way using engine,6.3,299.1,298.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,7.8,251.0,245.0,Tug,20.0,130.0,6.3
219849000,Power-driven vessel pushing ahead or towing alongside,7.9,241.0,242.0,Tug,20.0,130.0,6.3
209657000,Under way using engine,5.9,300.9,301.0,Tug,9.0,32.0,7.5
219159000,Under way using engine,7.9,341.8,343.0,Tug,11.0,33.0,5.1
209657000,Under way using engine,6.0,302.6,303.0,Tug,9.0,32.0,7.5
219159000,Under way using engine,8.2,342.9,343.0,Tug,11.0,33.0,5.1
219849000,Power-driven vessel pushing ahead or towing alongside,7.7,242.0,242.0,Tug,20.0,130.0,6.3
219159000,Under way using engine,8.0,341.8,343.0,Tug,11.0,33.0,5.1
231809000,Under way using engine,9.8,220.8,221.0,Tug,13.0,33.0,5.4
209657000,Under way using engine,5.9,316.4,318.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,7.9,248.0,248.0,Tug,20.0,130.0,6.3
219025221,Under way using engine,6.0,333.6,333.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.7,336.7,335.0,Tug,8.0,26.0,4.2
219849000,Power-driven vessel pushing ahead or towing alongside,7.7,243.0,242.0,Tug,20.0,130.0,6.3
209657000,Under way using engine,5.8,312.8,314.0,Tug,9.0,32.0,7.5
219025221,Under way using engine,5.8,337.3,331.0,Tug,8.0,26.0,4.2
219159000,Under way using engine,7.3,11.8,20.0,Tug,11.0,33.0,5.1
219159000,Under way using engine,7.0,17.0,26.0,Tug,11.0,33.0,5.1
219849000,Power-driven vessel pushing ahead or towing alongside,7.3,246.0,245.0,Tug,20.0,130.0,6.3
209657000,Under way using engine,5.9,295.1,295.0,Tug,9.0,32.0,7.5
219849000,Power-driven vessel pushing ahead or towing alongside,7.3,219.0,201.0,Tug,20.0,130.0,6.3
209657000,Under way using engine,6.2,294.5,294.0,Tug,9.0,32.0,7.5
219159000,Under way using engine,9.3,63.6,64.0,Tug,11.0,33.0,5.1
219025221,Under way using engine,6.5,335.8,335.0,Tug,8.0,26.0,4.2
219849000,Power-driven vessel pushing ahead or towing alongside,6.0,254.0,263.0,Tug,20.0,130.0,6.3
219022265,Under way using engine,10.0,293.7,290.0,Tug,12.0,28.0,5.6
219159000,Under way using engine,9.2,62.6,61.0,Tug,11.0,33.0,5.1
209657000,Under way using engine,6.9,262.8,266.0,Tug,9.0,32.0,7.5
