mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
257182000,Under way using engine,17.8,33.1,33.0,Passenger,36.0,224.0,6.9
219026000,Under way using engine,15.0,303.1,300.0,Passenger,25.0,158.0,5.0
219592000,Under way using engine,17.7,254.4,249.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,17.7,33.6,34.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,18.2,255.4,252.0,Passenger,26.0,169.0,6.3
219026000,Under way using engine,13.5,262.4,260.0,Passenger,25.0,158.0,5.0
257182000,Under way using engine,17.6,33.7,33.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.6,254.8,251.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.5,254.8,251.0,Passenger,26.0,169.0,6.3
257730000,Under way using engine,15.1,183.9,183.0,Passenger,24.0,134.0,5.5
257182000,Under way using engine,17.7,33.4,34.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.1,254.6,250.0,Passenger,26.0,169.0,6.3
257730000,Under way using engine,15.1,185.3,184.0,Passenger,24.0,134.0,5.5
257730000,Under way using engine,15.2,185.3,184.0,Passenger,24.0,134.0,5.5
257182000,Under way using engine,18.0,33.7,33.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.1,251.6,246.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,18.5,29.5,29.0,Passenger,36.0,224.0,6.9
219945000,Under way using engine,14.1,184.7,185.0,Passenger,30.0,178.0,6.2
219592000,Under way using engine,16.6,254.0,250.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,19.0,28.5,27.0,Passenger,36.0,224.0,6.9
257730000,Under way using engine,14.9,183.8,184.0,Passenger,24.0,134.0,5.5
219019887,Under way using engine,10.2,168.5,181.0,Passenger,18.0,100.0,2.9
219945000,Under way using engine,13.9,185.0,186.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,14.0,183.7,184.0,Passenger,30.0,178.0,6.2
257182000,Under way using engine,19.0,25.3,25.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,3.0,314.4,299.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,18.9,24.7,25.0,Passenger,36.0,224.0,6.9
257730000,Under way using engine,14.2,182.9,184.0,Passenger,24.0,134.0,5.5
257182000,Under way using engine,19.1,5.6,4.0,Passenger,36.0,224.0,6.9
219945000,Under way using engine,9.7,196.3,197.0,Passenger,30.0,178.0,6.2
257182000,Under way using engine,19.4,343.8,344.0,Passenger,36.0,224.0,6.9
257730000,Under way using engine,14.4,183.1,182.0,Passenger,24.0,134.0,5.5
257182000,Under way using engine,19.1,343.6,343.0,Passenger,36.0,224.0,6.9
219945000,Under way using engine,14.9,253.6,251.0,Passenger,30.0,178.0,6.2
266262000,Under way using engine,13.3,196.0,196.0,Passenger,30.0,183.0,6.6
219592000,Under way using engine,17.9,49.3,49.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,19.3,340.9,338.0,Passenger,36.0,224.0,6.9
219945000,Under way using engine,3.7,297.3,287.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,15.1,156.0,157.0,Passenger,24.0,134.0,5.5
257730000,Under way using engine,15.1,155.9,157.0,Passenger,24.0,134.0,5.5
219592000,Under way using engine,17.9,8.5,7.0,Passenger,26.0,169.0,6.3
257182000,Under way using engine,19.3,340.6,338.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,19.7,343.6,342.0,Passenger,36.0,224.0,6.9
219592000,Under way using engine,17.8,6.4,5.0,Passenger,26.0,169.0,6.3
257730000,Under way using engine,15.5,157.9,157.0,Passenger,24.0,134.0,5.5
257182000,Under way using engine,19.3,342.4,339.0,Passenger,36.0,224.0,6.9
219026000,Under way using engine,15.9,135.8,135.0,Passenger,25.0,158.0,5.0
257730000,Under way using engine,15.2,170.0,169.0,Passenger,24.0,134.0,5.5
257182000,Under way using engine,19.9,341.3,338.0,Passenger,36.0,224.0,6.9
219945000,Under way using engine,18.6,75.8,77.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,15.3,200.3,198.0,Passenger,24.0,134.0,5.5
265859000,Moored,0.0,323.0,45.0,Passenger,24.0,136.0,5.1
219945000,Under way using engine,19.1,75.6,77.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,19.2,74.7,75.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,19.1,62.8,61.0,Passenger,30.0,178.0,6.2
219230000,Under way using engine,9.2,77.9,87.0,Passenger,28.0,110.0,5.0
257182000,Under way using engine,20.0,337.4,335.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,20.0,336.9,334.0,Passenger,36.0,224.0,6.9
257730000,Under way using engine,15.8,166.6,164.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,18.2,76.1,79.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,15.4,137.3,138.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,18.5,89.1,91.0,Passenger,30.0,178.0,6.2
257182000,Under way using engine,20.0,341.2,337.0,Passenger,36.0,224.0,6.9
257182000,Under way using engine,19.9,341.3,337.0,Passenger,36.0,224.0,6.9
219945000,Under way using engine,18.5,88.3,92.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,15.2,136.8,138.0,Passenger,24.0,134.0,5.5
257730000,Under way using engine,15.2,135.4,137.0,Passenger,24.0,134.0,5.5
257182000,Under way using engine,19.6,343.5,340.0,Passenger,36.0,224.0,6.9
219945000,Under way using engine,18.3,120.1,126.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,17.3,144.5,151.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,14.9,178.5,176.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,17.3,156.8,161.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,17.3,159.3,163.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,14.7,172.7,171.0,Passenger,24.0,134.0,5.5
257730000,Under way using engine,14.5,172.4,171.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,17.5,158.8,161.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,17.5,158.7,161.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,14.4,179.1,179.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,17.6,156.4,161.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,17.4,165.8,168.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,14.1,179.4,179.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,18.0,163.6,166.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,18.1,160.7,164.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,18.0,157.4,159.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,14.7,180.7,181.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,17.8,151.8,154.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,18.2,151.3,154.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,14.7,182.2,182.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,18.2,162.4,166.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,13.5,195.6,197.0,Passenger,24.0,134.0,5.5
257730000,Under way using engine,13.3,192.0,192.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,17.5,174.0,177.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,17.4,174.1,177.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,12.1,215.1,213.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,17.9,164.5,168.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,12.3,245.4,243.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,18.1,145.8,148.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,18.1,145.0,147.0,Passenger,30.0,178.0,6.2
266239000,Under way using engine,13.3,11.0,12.0,Passenger,30.0,183.0,6.7
257730000,Under way using engine,11.7,220.5,221.0,Passenger,24.0,134.0,5.5
266239000,Under way using engine,13.3,11.5,11.0,Passenger,30.0,183.0,6.7
257730000,Under way using engine,11.6,221.1,221.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,18.1,146.0,149.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,18.2,146.3,148.0,Passenger,30.0,178.0,6.2
265041000,Under way using engine,9.6,273.2,267.0,Passenger,28.0,111.0,5.0
266239000,Under way using engine,12.5,39.7,40.0,Passenger,30.0,183.0,6.7
219945000,Under way using engine,17.9,146.9,147.0,Passenger,30.0,178.0,6.2
219000407,Under way using engine,11.8,299.0,300.0,Passenger,16.0,69.0,3.2
266239000,Under way using engine,13.0,40.0,40.0,Passenger,30.0,183.0,6.7
257730000,Under way using engine,11.9,188.9,189.0,Passenger,24.0,134.0,5.5
265698740,Under way using engine,9.1,307.5,304.0,Passenger,12.0,50.0,3.0
219945000,Under way using engine,17.7,147.5,150.0,Passenger,30.0,178.0,6.2
219000407,Under way using engine,11.5,307.0,304.0,Passenger,16.0,69.0,3.2
219945000,Under way using engine,16.9,146.6,148.0,Passenger,30.0,178.0,6.2
219000407,Under way using engine,11.5,304.0,297.0,Passenger,16.0,69.0,3.2
266239000,Under way using engine,13.0,41.1,41.0,Passenger,30.0,183.0,6.7
257730000,Under way using engine,12.4,241.9,238.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,18.3,132.6,135.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,18.3,132.5,135.0,Passenger,30.0,178.0,6.2
219000407,Under way using engine,11.7,300.0,298.0,Passenger,16.0,69.0,3.2
266239000,Under way using engine,8.7,78.3,85.0,Passenger,30.0,183.0,6.7
257730000,Under way using engine,11.7,244.2,240.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,18.2,129.6,132.0,Passenger,30.0,178.0,6.2
219000407,Under way using engine,9.9,310.0,307.0,Passenger,16.0,69.0,3.2
257730000,Under way using engine,11.5,238.0,238.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,16.3,156.8,161.0,Passenger,30.0,178.0,6.2
219945000,Under way using engine,16.2,165.8,169.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,11.1,183.1,184.0,Passenger,24.0,134.0,5.5
219945000,Under way using engine,16.4,198.9,202.0,Passenger,30.0,178.0,6.2
219003141,Under way using engine,8.8,65.8,64.0,Passenger,10.0,42.0,2.1
219945000,Under way using engine,16.3,193.3,193.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,10.1,144.0,145.0,Passenger,24.0,134.0,5.5
220619000,Under way using engine,9.6,76.7,81.0,Passenger,16.0,91.0,2.7
219003141,Under way using engine,8.7,32.5,32.0,Passenger,10.0,42.0,2.1
219945000,Under way using engine,15.7,160.5,163.0,Passenger,30.0,178.0,6.2
257730000,Under way using engine,9.9,229.3,226.0,Passenger,24.0,134.0,5.5
220619000,Under way using engine,13.9,126.9,129.0,Passenger,16.0,91.0,2.7
220619000,Under way using engine,14.7,129.9,129.0,Passenger,16.0,91.0,2.7
219019887,Under way using engine,11.8,288.8,284.0,Passenger,18.0,100.0,2.9
219945000,Under way using engine,15.2,194.6,196.0,Passenger,30.0,178.0,6.2
220619000,Under way using engine,15.3,122.7,127.0,Passenger,16.0,91.0,2.7
265410000,Under way using engine,17.5,249.2,247.0,Passenger,33.0,183.0,5.8
219945000,Under way using engine,14.9,219.9,222.0,Passenger,30.0,178.0,6.2
219019887,Under way using engine,11.6,290.4,289.0,Passenger,18.0,100.0,2.9
265410000,Under way using engine,17.6,248.9,247.0,Passenger,33.0,183.0,5.8
220619000,Under way using engine,14.7,116.1,118.0,Passenger,16.0,91.0,2.7
219014974,Under way using engine,10.1,79.1,83.0,Passenger,8.0,36.0,2.2
265410000,Under way using engine,17.7,249.0,247.0,Passenger,33.0,183.0,5.8
