MMSI,start_timestamp,start_lat,start_lon,pred_lat_1h,pred_lon_1h,pred_lat_2h,pred_lon_2h,pred_lat_3h,pred_lon_3h,mean_error_km,generated_at
220259000,2026-01-10 23:00:00,55.675106,11.100286,55.67489966334667,11.099845370430574,55.67493987130093,11.099366525139049,55.67485146304372,11.099136264250781,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220272000,2026-01-10 23:00:00,55.55937,9.755779,55.55965188412754,9.75516418743281,55.55956282251184,9.75571223986289,55.559213661451345,9.75600016209055,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220276000,2026-01-10 02:00:00,56.95384,8.69576,57.0118181004558,8.645916392232026,56.989168773321694,8.640670746245183,56.96828893885878,8.646788897210392,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220278000,2026-01-08 18:00:00,58.11917,10.880308,57.979167005357006,10.954343161388396,57.95376640227826,10.957641932972797,57.928324006217466,10.954284559508263,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220279000,2026-01-10 23:00:00,57.32157,11.127692,57.32150765499459,11.127481454161531,57.321658299302285,11.128021033762359,57.32222859137907,11.129842288224046,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220282000,2026-01-06 03:00:00,55.60137,7.2101345,55.673511490162916,7.33690106385571,55.728326396969585,7.399266433609587,55.79375055997455,7.471884725904525,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220283000,2026-01-10 23:00:00,55.56623,7.7465825,55.52493642195198,7.7533944896201925,55.523397237079394,7.751877178274266,55.52048959768832,7.754690153933098,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220295000,2026-01-10 23:00:00,57.61322,9.946189,57.62580324702192,9.852118097624386,57.62430714676926,9.771599070922228,57.64308494897345,9.777215510035479,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220304000,2026-01-10 23:00:00,56.715694,11.512493,56.70524655143258,11.510483093653445,56.7045054722284,11.514082850171844,56.70387817694264,11.517773129449154,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220307000,2026-01-10 23:00:00,56.974285,11.636619,56.97968095821515,11.664238894516421,56.98070529375004,11.675609481270204,56.98324590910785,11.674605753649226,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220317000,2026-01-10 23:00:00,54.75142,10.671064,54.75161022357058,10.673558651833302,54.7521346916139,10.673732074686576,54.75213008154719,10.673742518668893,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220323000,2026-01-10 23:00:00,57.32141,11.127915,57.321748615390575,11.128040801978006,57.321672912780826,11.133759046311395,57.31971702325934,11.145443736205802,3.973686880543923,2026-04-25T12:23:39.779491+00:00
220329000,2026-01-10 23:00:00,57.593742,9.959377,57.593093023201824,9.960132452530214,57.593430040902504,9.959852545896249,57.593906876121665,9.959220926293808,3.973686880543923,2026-04-25T12:23:39.779491+00:00
